date,y_pred
1996-07-24,0.00042429878
1996-07-25,0.00051408075
1996-07-26,0.0003950471
1996-07-29,0.0003993947
1996-07-30,0.00062308455
1996-07-31,0.00043777085
1996-08-02,0.0005978023
1996-08-05,0.00052737875
1996-08-06,0.00041859716
1996-08-07,0.00071255496
1996-08-08,0.00042189375
1996-08-09,0.0003979688
1996-08-12,0.00038268394
1996-08-13,0.00036666862
1996-08-14,0.00039342977
1996-08-15,0.0004833067
1996-08-19,0.00035644873
1996-08-20,0.00040468865
1996-08-21,0.0003795825
1996-08-22,0.00057995535
1996-08-23,0.0006447789
1996-08-27,0.00046620815
1996-08-29,0.0004113715
1996-08-30,0.0003978872
1996-09-02,0.0007029217
1996-09-04,0.00042185775
1996-09-05,0.00040154936
1996-09-10,0.00040082168
1996-09-11,0.00041197092
1996-09-12,0.00041646956
1996-09-13,0.00040177203
1996-09-16,0.0006001596
1996-09-19,0.00043740688
1996-09-20,0.00040356757
1996-09-25,0.0005033522
1996-09-30,0.0004164076
1996-10-01,0.00038773238
1996-10-04,0.00042142536
1996-10-08,0.00040138606
1996-10-09,0.00040327807
1996-10-22,0.0003914956
1996-10-30,0.00056744093
1996-10-31,0.0004383977
1996-11-01,0.00046102024
1996-11-04,0.00041438767
1996-11-05,0.00046573122
1996-11-06,0.00045363777
1996-11-07,0.00045051597
1996-11-08,0.00042698838
1996-11-12,0.00044358947
1996-11-13,0.0004413157
1996-11-14,0.00057606696
1996-11-15,0.00056284847
1996-11-18,0.00056159904
1996-11-19,0.00041206606
1996-11-20,0.00040188088
1996-11-21,0.00038453142
1996-11-22,0.00037867765
1996-11-25,0.0004320054
1996-11-26,0.0004158221
1996-11-27,0.0005826317
1996-12-02,0.00043756087
1996-12-03,0.00039662243
1996-12-04,0.0003791935
1996-12-05,0.0006298211
1996-12-06,0.0003924803
1996-12-09,0.00038370764
1996-12-10,0.00039737852
1996-12-11,0.00039451508
1996-12-13,0.00038928364
1996-12-16,0.0004621138
1996-12-17,0.00040715135
1996-12-18,0.00041197424
1996-12-19,0.00040462424
1996-12-20,0.00066595577
1996-12-27,0.00041598544
1996-12-30,0.0004173439
1996-12-31,0.00042393862
1997-01-03,0.00039559288
1997-01-06,0.00039875117
1997-01-07,0.00040305156
1997-01-08,0.00041281377
1997-01-09,0.00042825067
1997-01-13,0.00043238484
1997-01-14,0.00044904285
1997-01-15,0.00044491648
1997-01-16,0.0004982802
1997-01-17,0.00044559923
1997-01-20,0.00044661798
1997-01-21,0.0006296552
1997-01-22,0.0004852388
1997-01-23,0.0004695151
1997-01-24,0.0005121873
1997-01-27,0.00058118295
1997-01-28,0.00046059646
1997-01-29,0.0005148433
1997-01-30,0.00052107906
1997-02-04,0.0004505642
1997-02-05,0.00046201595
1997-02-06,0.0005066144
1997-02-07,0.00062408217
1997-02-10,0.0005080524
1997-02-14,0.00053094316
